ID,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
id30885,0.3463208334337486,-1.537415919714745,,,,,,,0.0,
id30886,,-1.3514936142888774,,,-1.0351751627507333,,,,,1.0
id30887,0.2332506949217904,,,,,,,,,1.0
id30888,,,-1.1034398720085596,,0.2207611732339046,-1.1491869470755642,-0.5310836176489235,,,
id30889,,,-1.2260554951407654,,-0.650446331913789,-0.2463289293444644,-0.8769948382108363,,,
id30890,-1.6867472961802878,,,,,,,,,0.0
id30891,-0.2428223720795167,,,,,,,,,1.0
id30892,,-1.8156199944602227,,,,-1.3495777542082386,,,,
id30893,-0.9229415733696061,0.3583246885479405,,,,,,-0.24660817304917268,,
id30894,0.12977724989577058,-0.4963320941332793,,,,,,,1.0,
id30895,,,-0.9728880651963249,,0.8263252475609412,0.1595708080011006,-1.7617918877713912,,,
id30896,,-0.7977847541696106,,,,,,0.3856783147206061,,
id30897,0.30718608949210247,,,,,,,0.13478069110998003,,
id30898,,,0.6918608191747254,0.11043316126670497,-1.5575559423614136,-0.5972581582617167,1.5455984167570167,-0.8515524118638389,0.0,
id30899,,-1.6568740897123775,,,,,,-0.32927341616674755,,
id30900,,,-0.7827388898872928,,2.180656747777385,-0.057908386797607146,0.1935022813588058,,,
id30901,1.3619887359883935,0.4719781860701765,,,,,,,0.0,
id30902,,,-0.7427429350441775,-0.014078069761231831,-0.10961206733310289,1.6684492297341127,2.0971057268077704,-0.6602851403330172,0.0,
id30903,,1.0180243970627239,,,,,,0.06383015967230714,,
id30904,,1.5309331473592511,,,,,,0.35227091396504934,,
id30905,,,0.28513592259275683,2.3645992218252396,0.32971270362137667,-0.528283537486006,-0.8286440409860479,1.4108204958666237,1.0,
id30906,,,-0.7011502001939967,1.5430225921140674,-0.7914408577430085,1.4355189677874634,-0.4548499509262219,0.9510824087666073,0.0,
id30907,-0.6061968818364031,-0.5937898308619712,,,,,,1.3156157854331407,,
id30908,,-0.2207320723861296,,,,,,-1.3361762046055279,,
id30909,0.3310517174599409,-0.017182285256400625,,,,,,-1.6696941743456621,,
id30910,-1.3164305794758502,1.018281570292506,,,,,,-1.9834920053147151,,
id30911,,,-0.899789170152136,,2.2471624216905313,1.1647122484541321,-0.4462014904185143,,,
id30912,2.367123070674201,,,,,,,0.9433896963691133,,
id30913,0.8256839497068909,-0.7722179589751222,,,,,,,1.0,
id30914,0.83352293821092,,,,,,,,,1.0
id30915,1.9328837385234834,0.5186514893658238,,,,,,-0.9077618608938551,,
id30916,,,-0.4381781411061508,0.7654955324809395,0.4817215638764605,-0.3070664351211301,-0.32359009878589823,-0.4267146209942049,0.0,
id30917,-0.4800056247894401,,,,,,,0.28551270180108496,,
id30918,,1.520863612719172,,,,,,1.0966784866044763,,
id30920,0.590457336948204,,,,,,,,,0.0
id30921,-0.22922698101454916,-0.802608835624088,,,,,,-1.7361053111687437,,
id30922,0.6900195608161228,,,,,,,0.16698459452395575,,
id30923,-1.1067691933964414,,,,,,,0.1658977467561455,,
id30924,-0.22269829247640383,0.17346957542170932,,,,,,,0.0,
id30925,,,-0.1454434107306796,0.08394973253196363,-0.40970313385464113,0.20361710511380354,0.9698000161309714,2.142416704444241,1.0,
id30926,-0.48861451201020517,,,,,,,0.816374395045005,,
id30927,1.7452594703021564,,,,,,,,,1.0
id30928,-1.341818507456518,0.749121737578894,,,,,,0.5782888612170978,,
id30929,-0.30864714235377083,0.05224442876766537,,,,,,-0.3723313868978122,,
id30930,,0.43766635667471404,,,-0.16761861805149442,,,,,1.0
id30931,,0.6603040612934027,,,,0.5629140364232069,,,,
id30932,,0.30714516739470227,,,,,,0.27562401313756996,,
id30933,2.0538400695433037,-0.6595953540879491,,,,,,,0.0,
id30934,,-0.1084956435807021,,,-0.7780093029375519,,,,,1.0
id30936,,0.41441111484136495,,,,0.10353532581085977,,,,
id30937,,-0.4731105619765595,,,0.2964437794899607,,,,,0.0
id30938,,,-0.8767340945050918,,0.016589636742914676,-0.10776390821153577,-0.4106064855125743,,,
id30939,,,0.5671443600377061,,-1.9657505479741033,0.41026722640719504,-0.16238878911539684,,,
id30940,,,0.028516004831439103,-0.018158596589442487,0.22904590019603424,-1.655576237164635,0.9819002899297556,-2.082237681542024,0.0,
id30941,,0.7967834392129097,,,,0.013648256209253695,,,,
id30942,1.5377634728522842,,,,,,,-0.0035330928374279697,,
id30943,,1.1440256843680245,,,,,,-1.459675126775153,,
id30944,,0.2579599114295666,,,,0.0843373707186616,,,,
id30945,0.9432742928989196,0.04778987078364025,,,,,,,1.0,
id30946,,,0.21436340765328493,-1.106260512797378,0.03842124975248841,-0.4733341289994215,-1.633156541855192,-1.4442474502195641,0.0,
id30947,,,0.03519972527615113,,-0.12071275759003038,-0.9457176113408098,-1.788271509350477,,,
id30948,,-0.7875761485965438,,,,,,-0.27455773473327794,,
id30949,,,2.2192218891859268,0.8655506823410016,0.4445190728136724,0.4933553245731949,-0.07951039810070483,-1.5944364064935905,1.0,
id30950,,0.37086054453118794,,,0.44501224676423556,,,,,0.0
id30951,,,-0.68633753058455,,-1.1690281522480395,-0.29146940745668853,-0.8706375664921757,,,
id30953,0.13838449086315782,,,,,,,-0.39477401895335995,,
id30954,,-0.13376497128083759,,,,,,-2.7418302490875086,,
id30955,-1.2279548937507858,1.2540282774448268,,,,,,-0.1700747431459269,,
id30956,,,1.286205208214024,0.22279684894169158,-0.7844024789400215,-0.2997485999408702,-0.5337961452477643,-1.8647386700580688,0.0,
id30958,,,-0.10312755107907204,0.049126881941536846,1.5993242521418525,1.3459932411906281,1.1872267766634874,1.2922928705480867,0.0,
id30959,1.0136937677580031,,,,,,,,,0.0
id30960,,0.47080166044632327,,,,1.0412577246307793,,,,
id30962,-0.7401557271073689,0.3776822115626647,,,,,,,1.0,
id30963,,,-1.8416809152378335,,-0.652065361080483,-0.4122877931694744,0.06957411572776342,,,
id30964,,1.3416055660315667,,,0.2851600947555955,,,,,1.0
id30965,,,-0.9518983830772207,,0.7493003562449313,0.7126366861036932,1.2246673603819154,,,
id30966,,-1.877233580063665,,,0.8475251237040805,,,,,1.0
id30967,,,0.34139570783090434,-0.5564372436738586,1.5773942452007224,1.1670838595473918,0.8426695428967779,-0.49114884668521497,0.0,
id30968,,,0.10341030883289495,0.6343275143961452,0.2303123951565246,0.5866571083733453,-1.5448723988378115,0.7898187072668551,1.0,
id30969,,,-1.1330601487265197,-0.48472673581361553,0.018060898742183057,0.49562413381720344,-1.3848691425197566,0.5174053856033798,1.0,
id30971,,0.7003175626084044,,,,,,-0.3762692636610011,,
id30972,-0.2681428455430502,,,,,,,,,0.0
id30974,1.007835556736534,,,,,,,,,0.0
id30975,,0.5032077296662194,,,-1.9222394169981547,,,,,0.0
id30976,,1.085973183020795,,,,-0.15052782592349775,,,,
id30977,0.3692872330260551,0.4990401958817837,,,,,,1.4405077565337674,,
id30978,-0.34957773636040584,,,,,,,,,0.0
id30979,,-1.7048600935007687,,,0.25363322772510494,,,,,0.0
id30980,,0.4590825459635895,,,1.702066409068302,,,,,1.0
id30981,,-1.008308617933794,,,,,,0.4890244715665566,,
id30982,-1.1898434402803217,,,,,,,0.22577082850086935,,
id30983,,,-1.305004719106378,-1.0568523962982035,0.5687518588127819,-0.5785300013879969,1.0940522602273985,0.3983845450359765,0.0,
id30984,,,1.0985646755619485,-1.054200161516177,-1.586164266568164,-0.21584811851158492,0.7200085976149668,-0.7619828454856736,0.0,
id30985,-0.061499865122702634,-0.9230289032198397,,,,,,-1.1939063215598318,,
id30986,,-1.107740613964269,,,,-1.5301756859222453,,,,
id30987,0.29986133388832775,,,,,,,-0.07935920074910528,,
id30988,-0.8365682149416174,,,,,,,-0.05912296019290177,,
id30989,-0.7149213175097582,1.4241104335259493,,,,,,,0.0,
id30990,0.43926790471381,-0.5246365246642527,,,,,,-0.49354170882057374,,
id30992,,,-0.006486751348447245,,-0.3426346032843136,1.4106560218582342,-2.218975143481609,,,
id30993,,-0.7067726270772877,,,-1.033746354052466,,,,,1.0
id30994,,-0.3161808263018616,,,,1.2167355052191795,,,,
id30995,,,-0.6975942667727884,,-0.3842006123559859,0.15514897564957644,-0.12430581080171615,,,
id30996,,-1.087613155601967,,,,-0.42326576158058415,,,,
id30997,,,0.411569717852014,-0.4516553762965852,-1.281826957936372,0.3055556952988203,-1.4278471387959262,-0.4416452598394082,0.0,
id30998,,,-0.3408921780132391,-0.03699207230055077,0.8715162267037276,-0.0901686608863597,0.2646298528328643,-1.0724075235175081,0.0,
id31000,,-1.2761019444756627,,,,0.03620957981912755,,,,
id31001,0.5875446387894824,,,,,,,,,1.0
id31002,,1.740674168590209,,,,0.35525303052182494,,,,
id31003,-0.6485967505544892,,,,,,,,,1.0
id31004,1.2912953701052763,-0.5243764088780847,,,,,,,1.0,
id31005,,2.112872206901862,,,,1.3849436294882906,,,,
id31006,-0.2197313775279407,0.4566111410966714,,,,,,,0.0,
id31007,1.3892216551939722,,,,,,,0.4787922797712864,,
id31008,,-1.1618243034586233,,,0.4970711896496945,,,,,0.0
id31010,-0.042104811323394296,-0.2702923539014053,,,,,,-1.1624732299753888,,
id31012,-1.031239433016844,,,,,,,-2.1401895787997347,,
id31013,0.344390240848421,,,,,,,,,1.0
id31014,,-1.9091425743838573,,,0.5978526980890516,,,,,0.0
id31015,1.184329576594243,,,,,,,,,0.0
id31016,1.1877820326603183,,,,,,,,,0.0
id31017,,,-0.6886499313979246,0.424466948475555,-0.42069094548236563,-0.9383744772443996,0.1884671156243861,0.47887699708939346,0.0,
id31019,,-1.6885821567876942,,,,1.974404444931688,,,,
id31021,,-0.9546512756446958,,,,-0.27028691045557196,,,,
id31022,0.1503484757925973,-0.12588277546832946,,,,,,,1.0,
id31023,,0.4542264787544813,,,,-0.4949426450555583,,,,
id31025,,0.6604599095015348,,,,-0.29987841834155116,,,,
id31026,,,0.19199861603618174,-0.9346362517122736,0.9448653699074592,1.1339885551711575,0.5572425791964188,-1.660427143779314,0.0,
id31028,,,-0.4934079243404346,,-0.4849570299160634,0.40087916579625715,-0.898084193726832,,,
id31029,,-1.0493923586426273,,,0.10508445235993633,,,,,1.0
id31030,,,0.1777806194938759,1.0664511622651647,0.9754988532575547,-1.2659859032886074,-1.8712182929571497,0.48686873810577475,0.0,
id31031,-0.5611732816516561,0.7554069747282992,,,,,,-0.6738249495815797,,
id31032,,0.13804506276652476,,,,,,-1.4641148835974647,,
id31033,,,0.1992804586187196,,0.4455272485486204,0.9000583955531768,-0.837412101332089,,,
id31034,,1.3391217325054778,,,,0.3866753537056238,,,,
id31035,0.17586214424017055,,,,,,,0.03081349474946907,,
id31036,,1.5704862482412851,,,,-0.3029895182118521,,,,
id31037,-0.22009834246390422,-1.714343459386202,,,,,,0.047344744260576624,,
id31038,,-0.8882901845261642,,,-1.1243636596255682,,,,,1.0
id31039,,0.14404033164120006,,,0.2846877455896515,,,,,1.0
id31040,,0.8126579761564572,,,,-0.727555212912379,,,,
id31041,,1.7320262969755433,,,,-0.1835979035701471,,,,
id31042,,0.5519932534870206,,,,-0.14409638792060298,,,,
id31043,,,1.4802151577160254,0.7685799918553472,-0.7285161827575908,-0.5440714889854195,0.3227229823639484,-1.7513071245663414,0.0,
id31044,,1.6792694432716855,,,-1.2292945465210763,,,,,0.0
id31045,,1.5484777276409294,,,1.2384442339492405,,,,,1.0
id31047,-1.5811419368719137,-0.9710417017741475,,,,,,-2.3444404217977097,,
id31048,0.1706491039654664,,,,,,,,,0.0
id31049,,,0.6583451948976272,0.1742910054561855,1.3042594512269832,-2.614624138641141,1.305900558545098,0.36539962138045395,1.0,
id31050,,-0.22054948971134747,,,,-1.0397189045430661,,,,
id31051,-0.7740529483973818,0.1529118776363939,,,,,,-1.5594072154821703,,
id31052,,,1.493375884389166,-0.21645906076430121,-1.0666138005589931,-0.8351894181330469,0.7493440612526607,0.009484456892106922,1.0,
id31053,,0.06974724235750507,,,,,,0.5974550552413671,,
id31054,-0.2232171911891593,,,,,,,,,1.0
id31055,,,-0.9023265915053571,-0.8272476710770116,1.4163610634164152,0.07073244617729656,-0.1727117627163109,-1.6297221108265074,1.0,
id31056,-0.5517563385412975,-1.3876532369244583,,,,,,1.1836210346167528,,
id31057,-1.0707646725966564,-1.3928900199350522,,,,,,,1.0,
id31058,,,-0.9674950194309977,-0.8716028082108822,0.8633630975121472,-0.3038150403910393,1.8605787847198163,0.8402361938583848,1.0,
id31059,-0.061075655570350405,1.2827450571114394,,,,,,,1.0,
id31060,0.8018461717752831,,,,,,,,,1.0
id31061,-0.5861461862905178,0.5640378682446339,,,,,,-0.15918086405138818,,
id31062,-0.40896457970731703,1.1804616881395462,,,,,,-1.6801771765862554,,
id31063,0.1582219216212975,,,,,,,,,0.0
id31064,0.1070628240160778,0.28085600757080575,,,,,,-1.1738447701455375,,
id31065,,-0.16623017779955732,,,,,,0.9444264656412851,,
id31066,1.4420172394717812,2.037018030621861,,,,,,-1.317560930651111,,
id31067,,0.7586648933159857,,,,0.14217522733292712,,,,
id31068,,,-1.308535283250436,0.9263636354578448,-0.3844036054887457,-1.717248324281373,0.5526490750822206,-0.6288405791687617,0.0,
id31069,-0.6845887395047558,,,,,,,-0.8436646947715372,,
id31070,-0.9607267008019864,-0.5186110701926172,,,,,,,1.0,
id31071,1.013810982604008,,,,,,,0.10831151983139667,,
id31072,0.30971810122138393,,,,,,,,,0.0
id31073,,-1.101968149628768,,,1.6716351845467035,,,,,0.0
id31074,-0.27382133284925664,,,,,,,1.4100878004518858,,
id31075,-0.8622434591391411,,,,,,,0.22816658786984695,,
id31076,-0.26456145184927865,,,,,,,,,1.0
id31077,,,-0.49573545939238706,,0.3911424432818322,-1.7810526176417694,0.41938131566584114,,,
id31078,,,1.6267936247919446,-0.6576290482009507,0.09311835934469063,-0.5186632870358432,0.4491620103781845,1.6979689316933024,1.0,
id31079,-1.2537549698368744,0.9317360813346087,,,,,,,1.0,
id31080,,-0.24636102552431913,,,,-0.9206403035449704,,,,
id31081,,-0.14481068535057498,,,,-0.6944393245103517,,,,
id31082,,,0.8880010294154945,,0.8842933566380653,-1.0659117508431675,-0.3644742198900076,,,
id31083,0.8020364459573753,,,,,,,,,0.0
id31084,,-0.5904899438904199,,,,-1.1723336210862707,,,,
id31087,,,0.3061217023317948,,-0.3483908061596425,0.8197774257994277,0.11922284358246758,,,
id31088,,,-1.454756896240498,,0.5023414129822151,-2.5064070354681633,1.1090778854967147,,,
id31089,,,-0.4244487216098424,0.7636740343598429,-0.15123445183952056,0.1011606635922527,1.1992085091848697,-0.5239478977590165,1.0,
id31090,,-0.7875124176583607,,,0.6152438821607936,,,,,0.0
id31091,,0.9970907949833805,,,,0.27048410522213334,,,,
id31092,-0.41811300084931147,0.7990597442589754,,,,,,,0.0,
id31093,,-0.7572074866723424,,,,-0.8735287653204973,,,,
id31094,,0.08825272942339464,,,,-1.1685900505750892,,,,
id31095,,,-1.2647971832061102,,-1.3947563721305745,0.3354647909524447,0.6566818720300083,,,
id31096,,-0.24316394368506378,,,,,,0.7690444537215622,,
id31097,,-0.24012952196148837,,,,,,-0.08842887455694153,,
id31098,,,-0.16379744839871951,,-0.8618401925033361,-0.36873226640618467,0.8742815940313208,,,
id31099,,,-0.6148382769472187,-1.644909312315168,0.3419733117959841,-0.24039754585050846,-1.4159409356189694,-0.821252013628174,1.0,
id31100,,,0.5936196762440521,-1.1394609510568707,-0.600982113770854,-0.9138700733190439,-0.31872474311972493,0.7265909531987125,1.0,
id31101,,1.0382859240096636,,,0.7935793793839138,,,,,0.0
id31102,1.100713173139126,,,,,,,-0.9783093394633545,,
id31103,-0.3997602255879861,0.16626303999416098,,,,,,-2.0997863515492856,,
id31104,-0.5419487901391221,0.5876456641517456,,,,,,,1.0,
id31105,,-1.2954316731736226,,,,2.24310644330859,,,,
id31106,0.29410844993682134,-0.8336612939831537,,,,,,-0.27261004829531404,,
id31107,,,-2.5153831223707197,,-0.032322070761501696,-0.07597803244690142,1.4263256814117335,,,
id31108,,0.025065335931443368,,,0.7753858747656103,,,,,1.0
id31109,-0.6888084984172769,-0.5107608307182361,,,,,,,0.0,
id31111,0.756767273825249,,,,,,,,,1.0
id31112,1.6640280632051463,-0.17015356121467534,,,,,,,1.0,
id31113,-0.20087951051398398,0.17015172495869016,,,,,,1.803127257557121,,
id31114,,-1.5818768719091199,,,,-1.0255981951755941,,,,
id31116,-0.25787173379750095,,,,,,,-0.9779709489222513,,
id31117,,1.233441852479864,,,1.5140221804778544,,,,,0.0
id31118,,,-2.120449402014097,-0.9988155656961085,-0.752907790985206,-0.18910981514526543,-0.5471678086985821,-1.553625410723348,1.0,
id31119,,-2.2963891779965357,,,,,,0.38854816305647194,,
id31120,,-0.7836626048150633,,,,,,0.07184801996420377,,
id31121,-0.6686969337816288,,,,,,,,,1.0
id31122,-0.7935686720512415,,,,,,,2.6872969343522026,,
id31123,,-0.8244533223591712,,,-1.9717718804448428,,,,,1.0
id31126,,,0.04108287866855076,-0.3655741984558201,-7.046838139362777e-05,-0.35599888980704164,-0.3182272408077592,1.4378983283860212,1.0,
id31127,,,0.8262158000060785,,0.7137105882901863,0.20980776367159676,-1.332892211304813,,,
id31128,,,1.22866094734885,,-0.2768979588374781,0.005441563039400983,-0.038017680336265756,,,
id31129,,1.680701812344114,,,-1.282518118844038,,,,,1.0
id31131,,-0.22852968260157902,,,,,,0.4134825863690778,,
id31132,,,1.3016524275779355,,-0.9291570872918576,0.6319231364238309,-0.5425236247000988,,,
id31133,-0.13797586194427564,,,,,,,-1.3912156100391886,,
id31134,-0.9709207325305564,,,,,,,,,1.0
id31135,,0.03378003626430193,,,1.4603608514989714,,,,,1.0
id31136,,-2.580540071849143,,,,0.07902123206168417,,,,
id31137,,,-1.298992106206717,,-1.076294353629722,-0.7363065220318602,0.3141156761869143,,,
id31138,,1.6796024301030275,,,1.4758222694097365,,,,,1.0
id31140,-0.05752086886071442,-0.1333330915487063,,,,,,0.09532408439150077,,
id31141,,-0.2391808164719704,,,-0.900376089286673,,,,,0.0
id31143,0.9475629981533272,,,,,,,-2.0580975744523053,,
id31144,0.5980808755323526,0.12292603748653703,,,,,,-0.9688848273918811,,
id31145,,0.059862508564741346,,,,,,1.0657672670350526,,
id31146,,,-0.09437952633812544,,-0.03985628865710188,1.1988761412990412,-1.2337651168690542,,,
id31147,0.9684413434430089,,,,,,,-0.6170627585337793,,
id31148,0.17440496744590495,-1.2577348971511053,,,,,,,1.0,
id31149,0.90893273974388,1.8603567658703322,,,,,,,0.0,
id31150,,,-0.8661833117415811,1.393382467721941,0.5009968632682706,0.37364085338681313,1.2356825511900622,-0.6522715861694658,1.0,
id31151,,0.10142522809818161,,,,0.2979589685668427,,,,
id31152,,0.03359565695176709,,,,,,0.9836013943978449,,
id31153,-0.20650508582049204,1.7885803277573618,,,,,,,1.0,
id31154,-1.539590399519895,,,,,,,-0.7378353923685803,,
id31155,,,-1.4113410993188504,1.105181909997828,0.23299618973429725,-0.786243470769203,0.4873214754174036,-1.040509093390287,0.0,
id31156,0.40642472408332336,0.28490074903986273,,,,,,,1.0,
id31157,0.10521825133558217,,,,,,,,,0.0
id31158,0.24096019870606192,-0.53024714376283,,,,,,,0.0,
id31159,,,-0.51873483570421,0.6210330072518048,-0.09693729562477145,-0.8382969732930998,-0.7882364247576743,1.492420145449354,1.0,
id31160,,-1.2443467198975733,,,,1.7012087001354599,,,,
id31161,,-0.3780226890732744,,,-0.2702812904121984,,,,,1.0
id31162,,-1.0904056344183362,,,,,,-0.210379944461592,,
id31163,,,0.31522404051985076,,0.2761204156044736,-0.9518920201697489,0.029263140751459426,,,
id31164,-0.3732685773214079,,,,,,,,,1.0
id31165,0.07776509838212999,-0.40631139355794876,,,,,,,1.0,
id31166,-1.7701296222686904,-1.647568028312346,,,,,,,0.0,
id31167,0.7972161229704725,-0.17850285384286751,,,,,,1.192278976379403,,
id31168,1.1507494191569738,,,,,,,,,0.0
id31169,-1.121080329284306,-0.47709879129109967,,,,,,-0.014928804610381598,,
id31170,1.9180209891810724,1.6499909289902803,,,,,,-1.2287940662478032,,
id31171,,,0.2230539803853688,,0.06548362461886857,0.17652966111097976,0.9528796799324424,,,
id31172,,-1.0308371277151454,,,,,,-0.0575869028457227,,
id31173,0.20057961477115005,,,,,,,,,0.0
id31175,0.44745489041750763,-0.8295803514085214,,,,,,-0.8576702168578548,,
id31176,,,0.19576591008562158,,-0.009270079855941842,-0.15545483517018946,-2.1974584453262187,,,
id31177,0.8396796149408001,,,,,,,,,1.0
id31179,-0.5941883140199012,0.3728014690939649,,,,,,-0.5969083326134585,,
id31180,,-0.09166215717095033,,,-0.39683328256430994,,,,,0.0
id31181,,0.5529220058276252,,,,,,0.3643302193888402,,
id31182,0.7109185234984808,-0.49519704252749513,,,,,,-0.7341923454898911,,
id31183,,0.1186521974464643,,,,0.8172622772395502,,,,
id31184,,0.633004114188563,,,,,,-1.0896716262665618,,
id31185,,2.5173516139650736,,,,-1.0465579866187384,,,,
id31186,,0.09224886016476713,,,,,,2.0138605356807004,,
id31187,,0.5800129560611134,,,-1.9571698075921484,,,,,1.0
id31188,0.2323912681167867,,,,,,,,,1.0
id31189,,,-0.6889111402050613,1.1326572860931743,-0.6935228499230013,0.6411114088413099,-0.8104371883239573,-0.00012906392472036382,1.0,
id31190,0.912020451477175,0.7294609441749573,,,,,,-1.6468130073162754,,
id31192,-2.309533327438888,0.8888705068636897,,,,,,0.15702080159692566,,
id31193,-0.5023682802511363,0.23464402282166041,,,,,,,0.0,
id31194,,,0.9547335750255606,,-0.3983535879800372,-1.5693450749208122,0.37784690813175265,,,
id31195,0.25516133515702405,,,,,,,,,1.0
id31196,,0.42841077589789955,,,1.443757966275383,,,,,1.0
id31197,,0.9619694855668188,,,,0.6154162702599887,,,,
id31198,,-0.2641641786288465,,,,,,1.4383930480561737,,
id31199,-0.7333979729657346,,,,,,,-0.1784146398269706,,
id31201,,,0.13258649038887996,0.3327154701794567,0.7680954583872289,-0.8173783962773071,1.7434875481088714,0.19676107639655857,1.0,
id31202,,,-1.999411609140934,,1.303854022027029,0.4994991984469273,-0.8171504869850091,,,
id31203,-0.44237538924322445,-0.30257926489544484,,,,,,,1.0,
id31204,,0.29507170394751014,,,,1.383931068143436,,,,
id31205,,1.9096900880273933,,,-0.45140561355829456,,,,,1.0
id31206,-0.5940348579721936,,,,,,,,,1.0
id31207,-0.8796122715703727,-0.43314797940542293,,,,,,0.9453684035246552,,
id31208,1.2818610169415974,1.0466540129991135,,,,,,0.4086253601756485,,
id31209,,0.863191503455801,,,,,,-1.2552030207148654,,
id31210,,-0.2892037711642737,,,,,,0.4777051419350606,,
id31211,-0.27151560982741013,,,,,,,,,0.0
id31212,0.7448559723829569,-1.3686454695677115,,,,,,0.43920299770508675,,
id31213,,,-0.10317524871729805,,-1.5016464227134194,0.42393868469325147,0.6404478639457892,,,
id31214,,1.1937875594831073,,,,,,2.1493024031820864,,
id31215,0.9622969100471939,-2.028066753285342,,,,,,,1.0,
id31216,,,0.10833158551750814,0.8627495813029223,-1.7664082456854826,2.2950410870267772,1.387378124475767,1.860730185452981,1.0,
id31217,,,1.0478956273300843,,-2.0159932736819255,0.05878412027487973,-0.3104241997189924,,,
id31218,,,0.7005871473575276,,1.4143535067068,1.1135288643769967,-0.2292853120920366,,,
id31219,,-1.2738911644248254,,,,0.6925719634065934,,,,
id31220,-0.6082773363070204,,,,,,,,,0.0
id31221,,0.3133118449983395,,,,,,-1.6804957332249346,,
id31222,-0.33717167642876966,-0.9327334083710256,,,,,,,0.0,
id31223,0.860599540295693,-0.8217397437467225,,,,,,,0.0,
id31224,,-0.040869648882074554,,,,,,-0.6623635745692217,,
id31225,,,0.720988176113569,-0.6774783791530449,-1.3111329106254743,0.6327326308949219,-0.3260060715020413,0.0354683683007922,1.0,
id31226,,0.37055486533360393,,,,,,-1.7537972501224095,,
id31227,,,-0.6600967841791398,-0.9430068997450478,-0.602566376839319,-0.11720000903840049,0.27700482973337087,1.6979334512492954,0.0,
id31228,,,1.2179374476495115,-0.4278378978617762,-0.7257255746387925,-0.2420235229341703,-0.5032279573023756,0.26315071312750793,1.0,
id31229,0.4351293406355545,,,,,,,-1.1607683987881363,,
id31230,3.3319027287759178,,,,,,,1.133116618762152,,
id31231,-0.3435495078418568,,,,,,,,,1.0
id31232,,-0.4550398592953116,,,-0.16142858075341193,,,,,0.0
id31233,-0.30435689393213367,0.03548259690794098,,,,,,,1.0,
id31234,,,-0.31759421406654037,,0.6103920627540536,0.6224125914707646,0.5366702706586163,,,
id31235,,,0.5396601869044735,,1.4629016023838723,-1.0430982729793874,1.2620411830828135,,,
id31236,0.9970945323240307,,,,,,,1.4522228894999603,,
id31237,-0.47863005026134364,,,,,,,,,0.0
id31238,,-1.1404292866669947,,,0.11105538870979917,,,,,0.0
id31239,,,1.8015738065655051,,1.3098881019484785,0.12176624329863785,-1.426565262532482,,,
id31240,,,0.6449719674131376,0.3878403749552114,-0.4120995331651152,-0.0668391903098457,0.005312842741747144,-1.342972236731367,0.0,
id31241,,1.9163985960833865,,,,,,-1.0082342922583314,,
id31242,,1.80737812433465,,,-1.0458682249912257,,,,,1.0
id31243,,-0.7684410520845455,,,,,,0.20770397104580424,,
id31245,,1.516032346453435,,,,,,-0.7356792822969976,,
id31246,-0.35051696165722673,1.9402391866310627,,,,,,,1.0,
id31247,0.1918130450144048,,,,,,,-0.1910528835167311,,
id31248,,-0.2930817859339892,,,,-1.1275563883900104,,,,
id31249,,-1.4379541115014989,,,1.0302985019058797,,,,,1.0
id31251,,-0.4652095577743139,,,,0.22877160009206451,,,,
id31252,0.5997428627710906,0.02062919618239278,,,,,,0.4678647916322063,,
id31253,,-0.46485845955702065,,,,,,0.3961695879990602,,
id31254,,,0.246560442216416,0.6911973596380869,1.4627535914885208,0.31268089604957594,0.3608929014723272,0.17162013217785294,1.0,
id31255,,-0.19810283204777127,,,,1.4720097505154563,,,,
id31256,-0.41561757951343387,,,,,,,-0.27034678032035186,,
id31257,,,-1.4848632617840996,-0.6540123711021012,0.40125367828380665,0.3192874818742572,0.8906011914979061,1.452452807295682,0.0,
id31258,,,1.951046236026651,-0.2639199979091939,-0.6584158253010934,-0.6168320546476816,-0.12683640873442711,-1.3697358741365666,0.0,
id31259,,1.9392309998520325,,,,0.262758752919433,,,,
id31260,,1.0957596901335256,,,,,,-0.22512570688241637,,
id31261,,-0.27753716887551605,,,,,,0.3944446971889002,,
id31263,-0.40359848732344095,0.44410476493675644,,,,,,,1.0,
id31264,,,1.0697615315544808,,-0.5048688502733786,-0.5133790452711665,0.9605382879658525,,,
id31267,,,-0.23063643446547022,0.3042772255457594,1.790051808843629,0.7988744462731675,0.5198327826596301,-1.0953725274139416,0.0,
id31268,-0.7990512912439539,,,,,,,-0.19687667525980015,,
id31270,1.7127210868024312,0.9709679824883805,,,,,,,0.0,
id31271,0.5611161070887332,1.9192417327533193,,,,,,,0.0,
id31272,-1.730193090336153,-1.7082653311832794,,,,,,,0.0,
id31273,,,0.20841462778969752,,0.14173840802727872,1.238239402749249,0.9450052380726794,,,
id31274,0.7628776913216803,,,,,,,-0.9534159146234159,,
id31275,-0.9614902114457977,,,,,,,0.4796111440418735,,
id31276,,,0.039821587916039486,-1.3435151144857755,0.9035370977269416,-1.658570014083079,0.7514018321818476,0.042078746808161135,1.0,
id31277,,0.4934163823553771,,,,,,-0.1990959296924013,,
id31279,-1.9898868424890526,,,,,,,0.8668201592410014,,
id31281,1.1033093479033773,0.24218503204067443,,,,,,,0.0,
id31282,,,0.6533380942349369,,-0.8365023713673019,0.34621945980774455,-0.3308773575211324,,,
